Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
República Eslovaca,SVK,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.22200012,30.68300056,29.68799973,29.08799934,28.60700035,28.47500038,27.3220005,26.91799927,26.10300064,25.4659996,24.72900009,26.19300079,25.57900047,26.36199951,25.24099922,24.77899933,24.29800034,24.42000008,22.18300056,21.09700012,21.36400032,20.93600082,19.24399948,19.96299934,20.75699997,21.1609993,21.31900024,20.60400009,20.32299995,20.05400085
Eslovenia,SVN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.83599854,36.75600052,35.76499939,33.88199997,33.7120018,32.24700165,30.46500015,29.89900017,27.74500084,28.30699921,28.92700005,28.64699936,26.06500053,25.37400055,25.36300087,23.65399933,22.97599983,22.68400002,21.6989994,20.52599907,18.31900024,18.23699951,18.29700089,17.86000061,18.22100067,19.13699913,19.03199959,20.39900017,20.3409996,20.21699905
Suecia,SWE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43000031,12.22599983,11.98200035,11.79800034,11.73099995,12.19499969,11.85200024,12.91100025,11.68099976,11.48099995,11.1590004,10.32600021,9.901000023,9.666000366,9.305999756,9.276000023,9.109999657,8.262999535,7.68900013,7.629000187,7.578000069,7.744999886,7.756999969,7.197000027,6.909999847,6.954999924,7.109000206,7.084000111,6.946000099,6.840000153
Eswatini,SWZ,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.34700012,30.2329998,30.0890007,29.89100075,29.74500084,29.58499908,29.41799927,29.13800049,28.82600021,28.4659996,28.08200073,27.80699921,27.49799919,27.21100044,26.97299957,26.7310009,26.45000076,26.05599976,25.71800041,25.40200043,25.05800056,24.80200005,24.5510006,24.21199989,23.85099983,23.53700066,23.19499969,22.82600021,22.50399971,22.20199966
Sint Maarten (Dutch part),SXM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Árabe Siria,SYR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.145000458,10.36600018,13.11900043,11.87100029,10.75899982,10.34799957,9.800000191,9.696000099,9.748000145,7.373000145,7.539999962,7.967000008,8.149000168,8.239999771,8.166000366,7.949999809,7.772999763,8.416000366,8.722000122,9.243000031,9.607999802,9.192000389,8.862999916,8.56799984,8.343000412,8.137999535,7.96600008,7.831999779,7.737999916,7.699999809
Islas Turcas y Caicos,TCA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7760000229,0.7689999938,0.7080000043,0.7200000286,0.6999999881,0.6850000024,0.6830000281,0.6779999733,0.6529999971,0.6309999824,0.6439999938,0.6439999938,0.6639999747,0.6830000281,0.6949999928,0.6819999814,0.6690000296,0.6600000262,0.6620000005,0.6690000296,0.65200001,0.6660000086,0.6650000215,0.6629999876,0.6539999843,0.6240000129,0.59799999,0.5879999995,0.5780000091,0.574000001
Asia oriental y el Pacífico (BIRF y la AIF),TEA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93357839,22.08401397,22.79853479,23.14777191,23.39001875,23.72825195,23.77655774,23.12706128,22.57418637,22.05079187,21.84868172,20.80516856,20.76935223,21.39351338,22.45469265,23.25396396,24.12156566,24.10018009,24.17116909,24.59799357,24.84552849,25.27467572,24.97013491,24.72540372,24.11632831,23.77274306,23.23343482,23.17903583,23.06730038,22.95395582
Europa y Asia central (BIRF y la AIF),TEC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.97144177,25.2453364,24.71756993,23.07490159,21.90375781,21.10284156,19.86060834,19.32111072,18.89948012,18.87917642,19.27063262,19.31499863,19.00212953,18.9857311,18.63256052,18.35333239,18.18075549,17.64949475,16.73938541,16.51791465,16.24436076,16.20985022,16.04547168,16.17412716,15.73997051,15.80847911,15.78122218,15.84843354,15.77465973,15.71633836
Togo,TGO,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24500084,16.99300003,16.45800018,16.57500076,16.63800049,16.67000008,16.87000084,16.24300003,15.96899986,15.61900043,15.07900047,14.68099976,14.57800007,14.26399994,13.9460001,13.82600021,13.64999962,13.4829998,13.46100044,13.40799999,13.40100002,13.38099957,13.42099953,13.39500046,13.33899975,13.3380003,13.25300026,13.20600033,13.1590004,13.12300014
Tailandia,THA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.71100044,13.32400036,15.13599968,15.39400005,17.125,17.5170002,16.85899925,15.81299973,16.96699905,17.31200027,18.40600014,19.12999916,20.02700043,20.80699921,22.18400002,20.35199928,20.3010006,19.50200081,18.76000023,18.20599937,16.76799965,17.49500084,18.36300087,20.60000038,20.79199982,20.51799965,19.86700058,19.9659996,19.75699997,19.6079998
Tayikistán,TJK,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.90500021,5.662000179,5.434000015,5.139999866,4.855999947,4.552999973,4.414000034,4.327000141,4.245999813,4.227000237,4.288000107,4.362999916,4.455999851,4.534999847,4.515999794,4.578999996,4.686999798,4.829999924,5.005000114,5.162000179,5.322000027,5.519999981,5.745999813,5.972000122,6.229000092,6.520999908,6.804999828,7.112999916,7.265999794,7.446000099
Turkmenistán,TKM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.49499893,39.26699829,39.01599884,38.68899918,38.36999893,38.02399826,37.55899811,37.53099823,37.23899841,36.88600159,36.79199982,36.49700165,36.34799957,36.26699829,36.23899841,36.22600174,36.47299957,36.75400162,36.94499969,37.06399918,37.22800064,37.40200043,37.51599884,37.64799881,37.77500153,38.00400162,38.06399918,38.15000153,38.21699905,38.27600098
América Latina y el Caribe (BIRF y la AIF),TLA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79778275,16.47976492,16.06601491,15.51283746,15.17558109,15.261941,15.18637995,15.2011124,15.1053311,14.95004224,14.56233999,14.19928022,13.99405682,13.89534099,13.92941153,13.70394452,13.75115684,13.81814357,13.25106216,12.9200936,12.59377307,12.74302725,12.41130771,12.35750923,12.30338274,11.92842405,12.00215757,12.05651523,11.84887108,11.70731199
Timor-Leste,TLS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.947999954,6.065000057,6.178999901,6.302999973,6.410999775,6.480000019,6.389999866,6.118000031,5.458000183,5.984000206,6.876999855,6.500999928,5.441999912,5.925000191,6.256000042,6.712999821,6.811999798,7.011000156,6.84100008,6.739999771,6.986000061,7.03399992,6.855999947,6.53000021,7.590000153,7.460000038,7.422999859,7.548999786,7.676000118,7.796000004
Oriente Medio y Norte de África (BIRF y la AIF),TMN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8504034,18.91885115,18.54163423,18.17735752,18.78972783,18.72112443,18.72499778,19.13768067,19.37779504,18.12407778,19.01595547,19.12679203,17.99877317,17.89011368,17.41035654,18.16234019,16.85489858,16.031233,15.44050233,15.28378063,14.86240383,14.91807521,14.67520321,14.39158804,14.69896008,15.17843417,15.7096548,15.50587397,15.25362198,15.10276799
Tonga,TON,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.14699936,61.40100098,60.06600189,58.85499954,59.22200012,58.90200043,58.6570015,58.76399994,58.6570015,59.17599869,59.54499817,59.30799866,58.6570015,57.26599884,56.81499863,56.39500046,55.10800171,55.38100052,55.15000153,54.86299896,54.5340004,53.93999863,52.68099976,52.47200012,52.11500168,52.11899948,51.85400009,50.92599869,51.375,51.31700134
Asia meridional (BIRF y la AIF),TSA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.66027118,11.43895703,11.38569075,11.36935535,11.25934077,11.08319323,11.29906118,11.35292468,11.40321715,11.52342275,11.68250396,11.9967837,12.26035211,13.00806413,13.40903784,13.65228554,13.94233954,14.47666414,14.44030662,14.67314006,15.9932203,16.97599492,16.88031418,16.87632029,16.67363201,16.46784135,16.81042763,16.91056209,17.24652021,17.57755978
África al sur del Sahara (BIRF y la AIF),TSS,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.515264355,8.409184589,8.336907141,8.245217009,8.193277307,8.164562306,8.084144165,7.972294189,7.849747692,7.691182876,7.581361518,7.431753909,7.346313702,7.262349861,7.231774673,7.271036363,7.285618079,7.316074347,7.298228803,7.330962625,7.352559333,7.482533618,7.556659897,7.717305667,7.881230819,7.868562556,7.943625,7.977453566,7.980225264,7.978590778
Trinidad y Tobago,TTO,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.80000019,14.36299992,13.95899963,13.57699966,12.86999989,12.96199989,12.8920002,13.45100021,13.16699982,13.47399998,12.94299984,14.36400032,13.34200001,15.30799961,16.18700027,15.94799995,15.22700024,15.61499977,14.43400002,14.20499992,13.59700012,12.96700001,12.89999962,12.57400036,12.95300007,12.61800003,12.54699993,12.56599998,12.47200012,12.39799976
Túnez,TUN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.50600052,36.53099823,36.39099884,36.35900116,36.16400146,36.0909996,36.01900101,36.00999832,35.93700027,35.73300171,35.65999985,35.3390007,35.17499924,35.07899857,34.65800095,34.11600113,33.9090004,34.29000092,31.57699966,32.75,33.51499939,33.41600037,33.94200134,33.78300095,33.50400162,33.33499908,33.125,32.97999954,32.8030014,32.64599991
Turquía,TUR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.409999847,11.26900005,11.75800037,10.75,10.00199986,10.31000042,12.05000019,11.46899986,10.99100018,11.51200008,12.24800014,13.85299969,14.67000008,16.15999985,16.6970005,16.4279995,16.16399956,15.7869997,15.33399963,15.95499992,15.23499966,14.95100021,15.38899994,17.17900085,16.24799919,15.97700024,15.66899967,16.07299995,15.7510004,15.5010004
Tuvalu,TUV,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzanía,TZA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.121000051,1.113000035,1.105999947,1.100000024,1.103999972,1.113000035,1.121000051,1.139000058,1.174999952,1.225999951,1.32099998,1.552999973,1.828999996,2.160000086,2.546000004,3.006000042,3.013000011,3.025000095,3.023999929,3.029999971,3.059999943,3.059999943,3.078000069,3.101999998,3.082999945,3.086999893,3.10800004,3.112999916,3.107000113,3.105000019
Uganda,UGA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.399000168,5.377999783,5.385000229,5.402999878,5.458000183,5.484000206,5.471000195,5.438000202,5.460000038,5.361000061,5.287000179,5.274000168,5.223999977,5.153999805,5.086999893,5.083000183,5.038000107,5.031000137,4.958000183,4.876999855,4.913000107,4.869999886,3.535000086,3.52699995,3.496000051,3.365999937,3.289000034,3.263999939,3.233999968,3.21600008
Ucrania,UKR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.95199966,21.59000015,21.21199989,20.79299927,20.35899925,19.82099915,19.3409996,18.89100075,18.34600067,17.89699936,17.55500031,17.19799995,16.90600014,16.61000061,16.31100082,16.07299995,15.8760004,15.64599991,15.57299995,15.3920002,15.2329998,15.10000038,14.17800045,14.54199982,13.85299969,14.06900024,13.76200008,13.6960001,13.66600037,13.71800041
Ingreso mediano alto,UMC,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.07540887,23.04598089,23.50226838,23.46776672,23.43683978,23.62459781,23.45687696,22.90336578,22.34466458,21.86028338,21.62810286,20.65849188,20.48688336,20.89764108,21.66604829,22.18312729,22.82818464,22.67414328,22.50776395,22.77592598,22.90069532,23.20921678,22.87039412,22.59713796,21.92985641,21.52059378,20.99186009,20.90166998,20.71695457,20.54732659
Uruguay,URY,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47299957,16.40099907,16.04199982,15.87199974,15.67500019,15.49499989,15.32699966,15.06999969,14.59599972,14.1239996,13.63099957,13.1239996,13.03899956,12.85900021,12.68099976,12.36299992,12.42700005,11.99699974,11.68799973,11.81200027,10.4829998,10.4119997,10.22799969,10.10200024,9.744999886,9.248000145,9.220000267,8.659000397,8.402999878,8.23900032
Estados Unidos,USA,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6789999,14.54300022,14.38300037,14.30200005,14.10299969,13.86999989,13.63500023,13.31799984,13.01500034,12.70800018,11.88799953,10.9630003,10.75699997,10.45300007,10.25,10.05000019,10.06200027,9.597999573,8.661999702,8.460000038,8.722000122,8.751999855,8.81799984,8.861000061,8.833000183,8.706000328,8.713000298,8.774999619,8.680999756,8.567000389
Uzbekistán,UZB,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8579998,18.29800034,17.83300018,17.21699905,16.78000069,16.38999939,16.07600021,15.74400043,16.02400017,15.75899982,15.52799988,15.31599998,15.18400002,15.14999962,15.14500046,15.18099976,15.25199986,15.36800003,15.47099972,15.56799984,15.69900036,15.79199982,15.91100025,16.02499962,16.1760006,16.34900093,16.59499931,16.84900093,17.11300087,17.38100052
San Vicente y las Granadinas,VCT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06499958,10.84899998,10.5369997,10.11100006,9.892999649,9.524000168,9.31400013,9.111000061,8.755000114,8.409000397,8.168000221,8.022999763,8.020000458,7.955999851,7.81799984,7.843999863,7.831999779,7.644999981,7.472000122,7.335000038,7.164000034,7.043000221,6.995999813,6.907999992,6.824999809,6.782000065,6.723999977,6.756000042,6.710000038,6.668000221
Venezuela,VEN,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55999947,16.65999985,16.06699944,14.33600044,14.31299973,13.29699993,13.70499992,13.41399956,13.04300022,12.81700039,11.95800018,11.48799992,11.18900013,11.09399986,11.14999962,11.27600002,11.75199986,11.20899963,10.95699978,10.61299992,10.4659996,10.3579998,10.15200043,9.840000153,9.635000229,9.093999863,8.697999954,8.293999672,7.925000191,7.710999966
Islas Vírgenes Británicas,VGB,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23700047,12.07800007,11.91399956,11.7670002,11.6079998,11.43000031,11.28800011,11.13300037,10.92700005,10.74400043,10.47099972,10.23600006,10.00500011,9.826000214,9.675999641,9.548000336,9.434000015,9.282999992,8.986000061,8.850999832,8.640000343,8.404999733,8.220999718,8.083999634,7.981999874,7.881000042,7.755000114,7.653999805,7.580999851,7.527999878
Viet Nam,VNM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.526000023,8.890999794,9.204999924,9.493000031,9.739999771,10.07400036,10.39599991,9.130999565,9.838999748,10.11600018,11.14999962,11.70100021,12.9659996,13.72599983,14.80200005,15.90100002,16.08499908,16.44799995,16.96899986,17.25300026,16.55500031,16.83200073,16.95899963,17.49600029,19.31699944,20.77300072,21.81100082,22.57699966,23.18899918,23.65200043
Vanuatu,VUT,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.217999935,2.210000038,2.170000076,2.229000092,2.187999964,2.181999922,2.207999945,2.253999949,2.224999905,2.326999903,2.174000025,2.005000114,2.056999922,2.069999933,2.140000105,2.286999941,2.344000101,2.437000036,2.473999977,2.444999933,2.354000092,2.280999899,2.25999999,2.244999886,2.220999956,2.257999897,2.262000084,2.263999939,2.28399992,2.282999992
Mundo,WLD,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.01495397,18.84177691,18.87681328,18.68125941,18.53576455,18.48707742,18.28776896,17.83858334,17.4592452,17.11792162,16.89324032,16.2985775,16.12487731,16.32606809,16.62980206,16.86625297,17.17146642,17.06255703,16.77191688,16.8596413,17.05042943,17.30937762,17.09121575,16.97428964,16.64452897,16.40104706,16.21405122,16.16794871,16.06182599,15.96965637
Samoa,WSM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6609993,28.51799965,28.5739994,28.06699944,28.52899933,28.88500023,28.5340004,28.86199951,29.02799988,29.42300034,30.24699974,31.57799911,33.13700104,34.13700104,35.31900024,36.40800095,37.21500015,37.01900101,35.91500092,35.80500031,35.95899963,35.61399841,34.84799957,34.5890007,34.01399994,34.20600128,33.83100128,33.21500015,33.26200104,33.23600006
Kosovo,XKX,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep. del",YEM,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.147000074,2.365999937,2.605000019,2.920000076,3.450000048,4.046000004,4.695000172,5.394999981,6.074999809,6.801000118,7.447999954,8.130999565,8.781000137,9.437000275,10.08699989,10.66899967,11.3579998,12.11800003,13.04599953,14.07400036,13.31099987,13.27499962,13.1619997,12.5340004,12.32299995,11.78199959,11.16499996,10.87699986,10.88300037,10.89799976
Sudáfrica,ZAF,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.79800034,16.59499931,16.38899994,16.24099922,16.13999939,15.85400009,15.65299988,15.40699959,15.05900002,14.96000004,14.77000046,14.41399956,14.31599998,14.10200024,13.76799965,13.25300026,13.08899975,13.10000038,13.10200024,13.0170002,12.94200039,12.25300026,12.40200043,12.0340004,11.73400021,11.91899967,12.21800041,11.6260004,11.43999958,11.29199982
Zambia,ZMB,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.351999998,3.34800005,3.365999937,3.319000006,3.305999994,3.295000076,3.289000034,3.263999939,3.157999992,3.108999968,3.075000048,3.052999973,3.055999994,3.085000038,3.101999998,3.049000025,3,2.951999903,3.197999954,3.502000093,3.790999889,4.097000122,4.196000099,4.269000053,4.31099987,4.355999947,4.399000168,4.434000015,4.431000233,4.427000046
Zimbabwe,ZWE,"Empleados en la industria, mujeres (% del empleo femenino)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02699995,4.928999901,4.823999882,4.842999935,4.802000046,4.802999973,4.731999874,4.626999855,4.513000011,4.34499979,4.31099987,4.061999798,3.778000116,3.618000031,3.453999996,3.334000111,3.219000101,2.961999893,3.028000116,3.121000051,3.045000076,2.790999889,2.470000029,2.237999916,2.144999981,2.058000088,2.022000074,2.006000042,1.917999983,1.891000032
